ID,VAPID,LandmkName,Address,City,State,Zip,Phone,URL,X,Y,LOC,LastCheck,PlaceType,SrcTyp,Src,FIPScode,FIPSname
3319,5.1075E+13,Randolph Elementary School,1552 Sheppard Town Rd,Crozier,VA,23039,804-556-5385,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-77.7951991,37.68506356,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51075,Goochland County
3320,5.1077E+13,Fairview Elementary School,2323 Fairview Rd,Galax,VA,24333,276-236-2365,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-80.91078811,36.58383411,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51077,Grayson County
3321,5.1077E+13,Fries Elementary School,114 E Main St,Fries,VA,24330,276-744-7201,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-80.97364905,36.71446769,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51077,Grayson County
3322,5.1077E+13,Grayson County High School,110 Blue Devil Dr,Independence,VA,24348,276-773-2131,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-81.1471209,36.62207694,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public High,DOE,51077,Grayson County
3323,5.1077E+13,Grayson County High Career & Technical Education School,110 Blue Devil Dr,Independence,VA,24348,276-773-2951,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-81.1471209,36.62207694,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public High,DOE,51077,Grayson County
3324,5.1077E+13,Grayson Highlands School,6459 Troutdale Hwy.,Troutdale,VA,24378,276-579-2235,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-81.40646674,36.65192686,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51077,Grayson County
3325,5.1077E+13,Independence Elementary School,915 E Main St,Independence,VA,24348,276-773-2722,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-81.13681295,36.6231201,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51077,Grayson County
3326,5.1077E+13,Independence Middle School,100 Blue Devil Dr,Independence,VA,24348,276-773-3020,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-81.14625943,36.62096712,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Middle,DOE,51077,Grayson County
3327,5.1079E+13,Alternative Education Center School,254 Monroe Drive,Stanardsville,VA,22973,434-939-9004,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.44353655,38.29360403,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Miscellaneous,DOE,51079,Greene County
3328,5.1079E+13,Greene County Technical Education Center School,10415 Spotswood Trail,Standardsville,VA,22973,434-939-9005,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.41588145,38.28130175,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Miscellaneous,DOE,51079,Greene County
3329,5.1079E+13,Nathanael Greene Elementary School,8094 Spotswood Trail,Stanardsville,VA,22973,434-939-9001,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.44627588,38.2960843,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51079,Greene County
3330,5.1079E+13,Nathanael Greene Primary School,64 Monroe Drive,Stanardsville,VA,22973,434-939-9002,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.44444427,38.29631972,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51079,Greene County
3331,5.1079E+13,Ruckersville Elementary School,105 Progress Place,Ruckersville,VA,22968,434-939-9006,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.38906218,38.24304007,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51079,Greene County
3332,5.1079E+13,William Monroe High School,254 Monroe Drive,Stanardsville,VA,22973,434-939-9004,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.44353655,38.29360403,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public High,DOE,51079,Greene County
3333,5.1079E+13,William Monroe Middle School,148 Monroe Drive,Stanardsville,VA,22973,434-939-9003,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.44339002,38.29508982,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Middle,DOE,51079,Greene County
3334,5.1081E+13,Belfield Elementary School,515 Belfield Rd,Emporia,VA,23847,434-634-5566,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-77.53934786,36.72107892,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51081,Greensville County
3335,5.1081E+13,Edward W. Wyatt Middle School,206 Slagles Lake Rd,Emporia,VA,23847,434-634-5159,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-77.53330385,36.71567397,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Combined,DOE,51081,Greensville County
3336,5.1595E+13,Greensville County High School,403 Harding St,Emporia,VA,23847,434-634-2195,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-77.55241589,36.67961994,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public High,DOE,51595,Emporia City
3337,5.1081E+13,Greensville Elementary School,1101 Sussex Dr,Emporia,VA,23847,434-336-0907,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-77.52911237,36.71639751,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51081,Greensville County
3338,5.1083E+13,Clays Mill Elementary School,1011 Clays Mill School Dr,Scottsburg,VA,24589,434-476-3022,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.87261884,36.83034229,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51083,Halifax County
3339,5.1083E+13,Cluster Springs Elementary School,7091 Huell Matthews Hwy.,Alton,VA,24520,434-517-2600,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.91576745,36.60956868,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51083,Halifax County
3340,5.1083E+13,Halifax County High School,1010 High School Cir,South Boston,VA,24592,434-572-4977,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.90909528,36.73131445,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public High,DOE,51083,Halifax County
3341,5.1083E+13,Halifax County Middle School,1011 Middle School Cir,South Boston,VA,24592,434-572-4100,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.91763271,36.7253886,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Middle,DOE,51083,Halifax County
3342,5.1083E+13,Meadville Elementary School,1011 Meadville School Loop,Nathalie,VA,24577,434-349-1012,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-79.04328819,36.83670072,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51083,Halifax County
3343,5.1083E+13,PACE Academy School,315 S Main St,Halifax,VA,24558,434-476-5518,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.92703936,36.76192628,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Miscellaneous,DOE,51083,Halifax County
3344,5.1083E+13,Scottsburg Elementary School,1010 Scottsburg School Trail,Scottsburg,VA,24589,434-454-6454,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.81165694,36.77916465,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51083,Halifax County
3345,5.1083E+13,Sinai Elementary School,1011 Sinai Elementary Drive,Halifax,VA,24558,434-476-6193,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.95943967,36.75386783,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51083,Halifax County
3346,5.1083E+13,South Boston Elementary School,2320 Parker Avenue,South Boston,VA,24592,434-517-2620,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.88978059,36.71913985,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51083,Halifax County
3347,5.1083E+13,South Boston/Halifax Early Learning Center School,1927 Jeffress Blvd.,South Boston,VA,24592,434-572-4273,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-78.9039339,36.71163139,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51083,Halifax County
3348,5.1083E+13,Sydnor Jennings Elementary School,1011 Sydnor Jennings Rd,Nathalie,VA,24577,434-349-1013,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-79.01415091,36.92480218,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51083,Halifax County
3349,5.165E+13,A.W.E. Bassette Elementary School,671 Bell St,Hampton,VA,23661,757-727-1071,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.37624929,37.0165423,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51650,Hampton City
3350,5.165E+13,Aberdeen Elementary School,1424 Aberdeen Rd,Hampton,VA,23666,757-825-4624,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.40537213,37.03350012,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51650,Hampton City
3351,5.165E+13,Albert W. Patrick III Elementary School,160 Apollo Dr,Hampton,VA,23669,757-850-5096,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.33719859,37.05704771,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51650,Hampton City
3352,5.165E+13,Alfred S. Forrest Elementary School,1406 Todds Ln,Hampton,VA,23666,757-825-4627,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.42510681,37.04126849,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51650,Hampton City
3353,5.165E+13,Armstrong Elementary School,3401 Matoaka Rd,Hampton,VA,23661,757-727-1067,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.36455482,37.00971796,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51650,Hampton City
3354,5.165E+13,Barron Elementary School,45 Fox Hill Rd,Hampton,VA,23669,757-850-5100,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.34185348,37.0479867,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51650,Hampton City
3355,5.165E+13,Benjamin Syms Middle School,170 Fox Hill Rd,Hampton,VA,23669,757-850-5050,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.33054603,37.0536608,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Middle,DOE,51650,Hampton City
3356,5.165E+13,Bethel High School,1067 Big Bethel Rd,Hampton,VA,23666,757-825-4400,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.42977511,37.05346098,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public High,DOE,51650,Hampton City
3357,5.165E+13,C. Alton Lindsay Middle School,1636 Briarfield Rd,Hampton,VA,23661,757-825-4560,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.39991264,37.0185414,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Middle,DOE,51650,Hampton City
3358,5.165E+13,Campus at Lee School,1646 Briarfield Road,Hampton,VA,23669,757-727-1327,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.39466933,37.02055843,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Miscellaneous,DOE,51650,Hampton City
3359,5.165E+13,Captain John Smith Elementary School,379 Woodland Rd,Hampton,VA,23669,757-850-5088,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.32395882,37.04549582,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51650,Hampton City
3360,5.165E+13,Cesar Tarrant Middle School,1435 Todds Ln,Hampton,VA,23666,757-825-4520,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.42114032,37.04288511,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Middle,DOE,51650,Hampton City
3361,5.165E+13,Cesar Tarrent Elementary Annex School,1589 Wingfield Drive,Hampton,VA,23666,757-727-2000,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.4082961,37.0217568,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51650,Hampton City
3362,5.165E+13,Christopher C. Kraft Elementary School,600 Concord Dr,Hampton,VA,23666,757-825-4634,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.4153009,37.04981908,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51650,Hampton City
3363,5.165E+13,Downtown Hampton Cdc Site Iii School,700 Shell Rd.,Hampton,VA,23661,757-727-2000,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.39968125,36.99883319,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Miscellaneous,DOE,51650,Hampton City
3364,5.165E+13,Francis Asbury Elementary School,140 Beach Rd,Hampton,VA,23664,757-850-5075,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.29955583,37.07025595,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51650,Hampton City
3365,5.165E+13,Francis W. Jones Magnet Middle School,1819 Nickerson Blvd,Hampton,VA,23663,757-850-7900,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.30739254,37.04501415,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Middle,DOE,51650,Hampton City
3366,5.165E+13,George P. Phenix Elementary School,1061 Big Bethel Road,Hampton,VA,23666,757-268-3500,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.43637408,37.05295216,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Combined,DOE,51650,Hampton City
3367,5.165E+13,Hampton City Public Schools Gov Health Sciences Academy School,1067 Big Bethel Road,Hampton,VA,23666,757-825-4400,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.42977511,37.05346098,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Miscellaneous,DOE,51650,Hampton City
3368,5.165E+13,Hampton High School,1491 W Queen St,Hampton,VA,23669,757-825-4430,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.38291411,37.02414522,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public High,DOE,51650,Hampton City
3369,5.165E+13,Hampton Public Schools Architecture & Applied Arts Governor's STEM Academy School,1 Franklin Street,Hampton,VA,23666,757-850-5000,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.34808323,37.02528966,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Miscellaneous,DOE,51650,Hampton City
3370,5.165E+13,Hart-Mcallister Pre-School Feeding Site School,1815 Shell Rd.,Hampton,VA,23661,757-727-2000,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.38386818,37.00706024,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Miscellaneous,DOE,51650,Hampton City
3371,5.165E+13,Hunter B. Andrews School,3120 Victoria Boulevard,Hampton,VA,23661,757-268-3333,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.3680239,37.01157,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Combined,DOE,51650,Hampton City
3372,5.165E+13,Jane H. Bryan Elementary School,1021 N Mallory St,Hampton,VA,23663,757-727-1056,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.31364434,37.02753479,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51650,Hampton City
3373,5.165E+13,Kecoughtan High School,522 Woodland Rd,Hampton,VA,23669,757-850-5000,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.31588397,37.05615866,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public High,DOE,51650,Hampton City
3374,5.165E+13,Local or Regional Jail School,303 Butler Farm Road Ste 108,Hampton,VA,23666,757-896-8221,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.40372375,37.06263675,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Combined,DOE,51650,Hampton City
3375,5.165E+13,Luther W. Machen Elementary School,20 Sacramento Dr,Hampton,VA,23666,757-727-2900,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.38399824,37.06663844,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51650,Hampton City
3376,5.165E+13,Mary S. Peake Elementary School,57 Salina St,Hampton,VA,23669,757-727-1075,https://www.doe.virginia.gov/about-vdoe/virginia-school-directories,-76.35505148,37.04908185,AP,2023/11/25 00:00:00+00,Schools Public K12 Points,K12 Education - Public Elementary,DOE,51650,Hampton City
